Time,EventCode,EventType,Type,ComputerName,LogName,RecordNumber
"2017-01-08T22:50:37.000-0400",29,1,Error,HOST0167,System,599855768
"2017-01-08T22:50:38.000-0400",40961,2,Warning,HOST0201,System,314574519
"2017-01-08T22:50:38.000-0400",29,1,Error,HOST0167,System,416231410
"2017-01-08T22:50:38.000-0400",40961,2,Warning,HOST0201,System,478274552
"2017-01-08T22:50:38.000-0400",26,4,Information,HOST0167,System,297779334
"2017-01-08T22:50:42.000-0400",4717,0,Information,"BUSDEV-007",Security,878938652
"2017-01-08T22:50:42.000-0400",35,4,Information,HOST0201,System,759000816
"2017-01-08T22:50:42.000-0400",537,16,FailureAudit,"BUSDEV-002",Security,948626690
"2017-01-08T22:51:37.000-0400",4688,0,Information,"BUSDEV-003",Security,549960713
"2017-01-08T22:51:37.000-0400",26,4,Information,HOST0167,System,296182537
"2017-01-08T22:51:37.000-0400",7036,4,Information,HOST0167,System,590459627
"2017-01-08T22:51:37.000-0400",17,1,Error,HOST0167,System,703608458
"2017-01-08T22:51:38.000-0400",540,8,SuccessAudit,"BUSDEV-005",Security,431492394
"2017-01-08T22:51:39.000-0400",540,8,SuccessAudit,"BUSDEV-007",Security,218331383
"2017-01-08T22:51:39.000-0400",4717,0,Information,"BUSDEV-002",Security,583941076
"2017-01-08T22:51:40.000-0400",17,1,Error,HOST0167,System,311067650
"2017-01-08T22:51:40.000-0400",40961,2,Warning,HOST0201,System,87699904
"2017-01-08T22:51:41.000-0400",7036,4,Information,HOST0167,System,266368136
"2017-01-08T22:51:41.000-0400",17,1,Error,HOST0167,System,439106510
"2017-01-08T22:51:41.000-0400",7036,4,Information,HOST0167,System,542866636
"2017-01-08T22:51:41.000-0400",7036,4,Information,HOST0167,System,835012769
"2017-01-08T22:51:41.000-0400",552,8,SuccessAudit,"BUSDEV-008",Security,428359761
"2017-01-08T22:51:42.000-0400",35,4,Information,HOST0201,System,548350718
"2017-01-08T22:51:42.000-0400",26,4,Information,HOST0167,System,129202889
"2017-01-08T22:52:37.000-0400",17,1,Error,HOST0167,System,638415531
"2017-01-08T22:52:37.000-0400",40961,2,Warning,HOST0201,System,968031000
"2017-01-08T22:52:37.000-0400",29,1,Error,HOST0167,System,449716191
"2017-01-08T22:52:38.000-0400",26,4,Information,HOST0167,System,422665138
"2017-01-08T22:52:38.000-0400",29,1,Error,HOST0167,System,476459078
"2017-01-08T22:52:38.000-0400",17,1,Error,HOST0167,System,314951409
"2017-01-08T22:52:38.000-0400",40961,2,Warning,HOST0201,System,238613271
"2017-01-08T22:52:38.000-0400",4689,0,Information,"BUSDEV-001",Security,271913458
"2017-01-08T22:52:38.000-0400",4672,0,Information,"BUSDEV-005",Security,942515215
"2017-01-08T22:52:39.000-0400",644,8,SuccessAudit,"BUSDEV-001",Security,167541013
"2017-01-08T22:52:40.000-0400",26,4,Information,HOST0167,System,142807711
"2017-01-08T22:52:40.000-0400",539,16,FailureAudit,"BUSDEV-001",Security,64595692
"2017-01-08T22:52:41.000-0400",7036,4,Information,HOST0167,System,851896910
"2017-01-08T22:52:42.000-0400",35,4,Information,HOST0201,System,962805323
"2017-01-08T22:52:42.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,506070483
"2017-01-08T22:53:37.000-0400",4673,0,Information,"BUSDEV-004",Security,535282521
"2017-01-08T22:53:37.000-0400",17,1,Error,HOST0167,System,494023097
"2017-01-08T22:53:37.000-0400",4739,0,Information,"BUSDEV-008",Security,256676285
"2017-01-08T22:53:38.000-0400",29,1,Error,HOST0167,System,882232887
"2017-01-08T22:53:39.000-0400",4739,0,Information,"BUSDEV-006",Security,245674674
"2017-01-08T22:53:39.000-0400",35,4,Information,HOST0201,System,558429491
"2017-01-08T23:48:40.000-0400",4718,0,Information,"BUSDEV-003",Security,304102952
"2017-01-08T23:48:41.000-0400",7036,4,Information,HOST0167,System,633040817
"2017-01-08T23:48:41.000-0400",7036,4,Information,HOST0167,System,576634965
"2017-01-08T23:48:42.000-0400",4743,0,Information,"BUSDEV-008",Security,353207829
"2017-01-08T23:48:42.000-0400",4672,0,Information,"BUSDEV-005",Security,295542241
"2017-01-08T23:48:42.000-0400",7036,4,Information,HOST0167,System,735847668
"2017-01-08T23:49:37.000-0400",35,4,Information,HOST0201,System,444340038
"2017-01-08T23:49:38.000-0400",17,1,Error,HOST0167,System,372286376
"2017-01-08T23:49:39.000-0400",4743,0,Information,"BUSDEV-002",Security,156791694
"2017-01-08T23:49:39.000-0400",7036,4,Information,HOST0167,System,210281440
"2017-01-08T23:49:39.000-0400",4688,0,Information,"BUSDEV-006",Security,555693978
"2017-01-08T23:49:42.000-0400",35,4,Information,HOST0201,System,286321630
"2017-01-08T23:49:42.000-0400",26,4,Information,HOST0167,System,22679851
"2017-01-08T23:50:37.000-0400",29,1,Error,HOST0167,System,243643864
"2017-01-08T23:50:38.000-0400",4726,0,Information,"BUSDEV-007",Security,954973259
"2017-01-08T23:50:38.000-0400",19,4,Information,"BUSDEV-005",System,505798172
"2017-01-08T23:50:38.000-0400",7036,4,Information,HOST0167,System,21779125
"2017-01-08T23:50:39.000-0400",17,1,Error,HOST0167,System,615522121
"2017-01-08T23:50:39.000-0400",17,1,Error,HOST0167,System,697249265
"2017-01-08T23:50:39.000-0400",29,1,Error,HOST0167,System,306993457
"2017-01-08T23:50:40.000-0400",17,1,Error,HOST0167,System,34021932
"2017-01-08T23:50:40.000-0400",29,1,Error,HOST0167,System,435310112
"2017-01-08T23:50:40.000-0400",40961,2,Warning,HOST0201,System,158530464
"2017-01-08T23:50:42.000-0400",35,4,Information,HOST0201,System,393043317
"2017-01-08T23:51:37.000-0400",4688,0,Information,"BUSDEV-002",Security,283606019
"2017-01-08T23:51:38.000-0400",19,4,Information,"BUSDEV-001",System,990000560
"2017-01-08T23:51:38.000-0400",537,16,FailureAudit,"BUSDEV-002",Security,362133895
"2017-01-08T23:51:38.000-0400",540,8,SuccessAudit,"BUSDEV-005",Security,127916300
"2017-01-08T23:51:39.000-0400",29,1,Error,HOST0167,System,432011441
"2017-01-08T23:51:40.000-0400",35,4,Information,HOST0201,System,599856595
"2017-01-08T23:51:40.000-0400",7036,4,Information,HOST0167,System,738944156
"2017-01-08T23:51:40.000-0400",4717,0,Information,"BUSDEV-004",Security,4176314
"2017-01-08T23:51:40.000-0400",40961,2,Warning,HOST0201,System,289660336
"2017-01-08T23:51:41.000-0400",29,1,Error,HOST0167,System,814996526
"2017-01-08T23:51:41.000-0400",26,4,Information,HOST0167,System,114927756
"2017-01-08T23:51:41.000-0400",40961,2,Warning,HOST0201,System,554917525
"2017-01-08T23:51:41.000-0400",26,4,Information,HOST0167,System,315266779
"2017-01-08T23:51:42.000-0400",40961,2,Warning,HOST0201,System,828997604
"2017-01-08T23:51:42.000-0400",26,4,Information,HOST0167,System,410476554
"2017-01-08T23:51:42.000-0400",17,1,Error,HOST0167,System,270793214
"2017-01-08T23:52:37.000-0400",17,1,Error,HOST0167,System,890402474
"2017-01-08T23:52:37.000-0400",35,4,Information,HOST0201,System,995665879
"2017-01-08T23:52:37.000-0400",17,1,Error,HOST0167,System,789460397
"2017-01-08T23:52:38.000-0400",7036,4,Information,HOST0167,System,65976217
"2017-01-08T23:52:38.000-0400",40961,2,Warning,HOST0201,System,395678822
"2017-01-08T23:52:38.000-0400",40961,2,Warning,HOST0201,System,432242743
"2017-01-08T23:52:39.000-0400",26,4,Information,HOST0167,System,68040598
"2017-01-08T23:52:39.000-0400",7036,4,Information,HOST0167,System,170193277
"2017-01-08T23:52:40.000-0400",35,4,Information,HOST0201,System,259956389
"2017-01-08T23:52:40.000-0400",4689,0,Information,"BUSDEV-001",Security,371765127
"2017-01-08T23:52:40.000-0400",29,1,Error,HOST0167,System,343052688
"2017-01-08T23:52:41.000-0400",29,1,Error,HOST0167,System,823298097
"2017-01-08T23:53:37.000-0400",29,1,Error,HOST0167,System,857204204
"2017-01-08T23:53:37.000-0400",26,4,Information,HOST0167,System,148549782
"2017-01-08T23:53:37.000-0400",40961,2,Warning,HOST0201,System,354320351
"2017-01-08T23:53:37.000-0400",40961,2,Warning,HOST0201,System,587461630
"2017-01-08T23:53:37.000-0400",26,4,Information,HOST0167,System,179982500
"2017-01-08T23:53:38.000-0400",4672,0,Information,"BUSDEV-003",Security,291445505
"2017-01-08T23:53:38.000-0400",35,4,Information,HOST0201,System,531438108
"2017-01-08T23:53:38.000-0400",4672,0,Information,"BUSDEV-008",Security,207460251
"2017-01-08T23:53:39.000-0400",4689,0,Information,"BUSDEV-008",Security,20357100
"2017-01-08T23:53:39.000-0400",4673,0,Information,"BUSDEV-006",Security,838781478
"2017-01-08T23:53:39.000-0400",4689,0,Information,"BUSDEV-004",Security,31019104
"2017-01-09T00:48:41.000-0400",537,16,FailureAudit,"BUSDEV-001",Security,350306976
"2017-01-09T00:48:41.000-0400",35,4,Information,HOST0201,System,176971020
"2017-01-09T00:48:41.000-0400",537,16,FailureAudit,"BUSDEV-003",Security,314092985
"2017-01-09T00:48:42.000-0400",540,8,SuccessAudit,"BUSDEV-003",Security,600339012
"2017-01-09T00:49:37.000-0400",29,1,Error,HOST0167,System,447129918
"2017-01-09T00:49:37.000-0400",35,4,Information,HOST0201,System,972874408
"2017-01-09T00:49:38.000-0400",4718,0,Information,"BUSDEV-001",Security,970267155
"2017-01-09T00:49:38.000-0400",29,1,Error,HOST0167,System,296116350
"2017-01-09T00:49:38.000-0400",7036,4,Information,HOST0167,System,271659580
"2017-01-09T00:49:38.000-0400",540,8,SuccessAudit,"BUSDEV-006",Security,221858844
"2017-01-09T00:49:39.000-0400",35,4,Information,HOST0201,System,252395638
"2017-01-09T00:49:39.000-0400",539,16,FailureAudit,"BUSDEV-005",Security,659840574
"2017-01-09T00:49:39.000-0400",7036,4,Information,HOST0167,System,94428263
"2017-01-09T00:49:40.000-0400",17,1,Error,HOST0167,System,850416455
"2017-01-09T00:49:41.000-0400",17,1,Error,HOST0167,System,911106049
"2017-01-09T00:49:41.000-0400",539,16,FailureAudit,"BUSDEV-007",Security,844622667
"2017-01-09T00:49:41.000-0400",40961,2,Warning,HOST0201,System,619613468
"2017-01-09T00:49:41.000-0400",624,8,SuccessAudit,"BUSDEV-007",Security,831651800
"2017-01-09T00:49:42.000-0400",17,1,Error,HOST0167,System,254705046
"2017-01-09T00:49:42.000-0400",40961,2,Warning,HOST0201,System,991968161
"2017-01-09T00:49:42.000-0400",29,1,Error,HOST0167,System,667041109
"2017-01-09T00:50:37.000-0400",40961,2,Warning,HOST0201,System,743835141
"2017-01-09T00:50:37.000-0400",29,1,Error,HOST0167,System,184276657
"2017-01-09T00:50:37.000-0400",40961,2,Warning,HOST0201,System,542743042
"2017-01-09T00:50:38.000-0400",4673,0,Information,"BUSDEV-002",Security,750719583
"2017-01-09T00:50:39.000-0400",4717,0,Information,"BUSDEV-008",Security,825664552
"2017-01-09T00:50:40.000-0400",7036,4,Information,HOST0167,System,912230376
"2017-01-09T00:50:40.000-0400",624,8,SuccessAudit,"BUSDEV-004",Security,430452790
"2017-01-09T00:50:40.000-0400",26,4,Information,HOST0167,System,214533013
"2017-01-09T00:50:40.000-0400",17,1,Error,HOST0167,System,839329961
"2017-01-09T00:50:41.000-0400",7036,4,Information,HOST0167,System,65894763
"2017-01-09T00:50:41.000-0400",26,4,Information,HOST0167,System,326368751
"2017-01-09T00:50:41.000-0400",29,1,Error,HOST0167,System,93791069
"2017-01-09T00:50:42.000-0400",7036,4,Information,HOST0167,System,990854329
"2017-01-09T00:50:42.000-0400",35,4,Information,HOST0201,System,633880759
"2017-01-09T00:51:37.000-0400",40961,2,Warning,HOST0201,System,779697582
"2017-01-09T00:51:37.000-0400",26,4,Information,HOST0167,System,741242400
"2017-01-09T00:51:38.000-0400",17,1,Error,HOST0167,System,438319920
"2017-01-09T00:51:39.000-0400",7036,4,Information,HOST0167,System,373629355
"2017-01-09T00:51:40.000-0400",26,4,Information,HOST0167,System,480968502
"2017-01-09T00:51:40.000-0400",17,1,Error,HOST0167,System,578747186
"2017-01-09T00:51:40.000-0400",26,4,Information,HOST0167,System,292349614
"2017-01-09T00:51:40.000-0400",4743,0,Information,"BUSDEV-005",Security,460182556
"2017-01-09T00:51:40.000-0400",4743,0,Information,"BUSDEV-001",Security,838861066
"2017-01-09T00:51:40.000-0400",540,8,SuccessAudit,"BUSDEV-006",Security,92709146
"2017-01-09T00:51:41.000-0400",35,4,Information,HOST0201,System,855753635
"2017-01-09T00:51:41.000-0400",40961,2,Warning,HOST0201,System,478846852
"2017-01-09T00:51:41.000-0400",539,16,FailureAudit,"BUSDEV-005",Security,334915565
"2017-01-09T00:52:37.000-0400",552,8,SuccessAudit,"BUSDEV-008",Security,690843738
"2017-01-09T00:52:37.000-0400",7036,4,Information,HOST0167,System,694326947
"2017-01-09T00:52:37.000-0400",644,8,SuccessAudit,"BUSDEV-003",Security,492497991
"2017-01-09T00:52:37.000-0400",4718,0,Information,"BUSDEV-002",Security,610233733
"2017-01-09T00:52:38.000-0400",29,1,Error,HOST0167,System,767484196
"2017-01-09T00:52:38.000-0400",4672,0,Information,"BUSDEV-008",Security,21907825
"2017-01-09T00:52:39.000-0400",642,8,SuccessAudit,"BUSDEV-004",Security,646218562
"2017-01-09T00:52:39.000-0400",35,4,Information,HOST0201,System,289684468
"2017-01-09T00:52:39.000-0400",29,1,Error,HOST0167,System,41649197
"2017-01-09T00:52:40.000-0400",539,16,FailureAudit,"BUSDEV-002",Security,543122769
"2017-01-09T00:52:40.000-0400",7036,4,Information,HOST0167,System,368218988
"2017-01-09T00:52:41.000-0400",529,16,FailureAudit,"BUSDEV-007",Security,727730866
"2017-01-09T00:52:41.000-0400",642,8,SuccessAudit,"BUSDEV-003",Security,934624003
"2017-01-09T00:52:41.000-0400",40961,2,Warning,HOST0201,System,48218872
"2017-01-09T00:52:42.000-0400",29,1,Error,HOST0167,System,507799908
"2017-01-09T00:52:42.000-0400",35,4,Information,HOST0201,System,605454982
"2017-01-09T00:52:42.000-0400",26,4,Information,HOST0167,System,202899000
"2017-01-09T00:52:42.000-0400",4688,0,Information,"BUSDEV-001",Security,303850904
"2017-01-09T00:53:37.000-0400",4717,0,Information,"BUSDEV-003",Security,522329939
"2017-01-09T00:53:37.000-0400",4673,0,Information,"BUSDEV-004",Security,759811672
"2017-01-09T00:53:38.000-0400",624,8,SuccessAudit,"BUSDEV-007",Security,465901270
"2017-01-09T00:53:38.000-0400",26,4,Information,HOST0167,System,236971599
"2017-01-09T00:53:38.000-0400",26,4,Information,HOST0167,System,223751796
"2017-01-09T00:53:39.000-0400",17,1,Error,HOST0167,System,987165651
"2017-01-09T00:53:39.000-0400",35,4,Information,HOST0201,System,902603704
"2017-01-09T00:53:39.000-0400",4743,0,Information,"BUSDEV-002",Security,677634379
"2017-01-09T01:48:41.000-0400",40961,2,Warning,HOST0201,System,407284515
"2017-01-09T01:48:42.000-0400",7036,4,Information,HOST0167,System,289439239
"2017-01-09T01:48:42.000-0400",4717,0,Information,"BUSDEV-005",Security,720859022
"2017-01-09T01:49:37.000-0400",540,8,SuccessAudit,"BUSDEV-006",Security,642457741
"2017-01-09T01:49:37.000-0400",642,8,SuccessAudit,"BUSDEV-003",Security,427361521
"2017-01-09T01:49:38.000-0400",628,8,SuccessAudit,"BUSDEV-007",Security,127388573
"2017-01-09T01:49:38.000-0400",7036,4,Information,HOST0167,System,460380497
"2017-01-09T01:49:39.000-0400",539,16,FailureAudit,"BUSDEV-001",Security,428023540
"2017-01-09T01:49:40.000-0400",40961,2,Warning,HOST0201,System,134658824
"2017-01-09T01:49:41.000-0400",7036,4,Information,HOST0167,System,470898935
"2017-01-09T01:49:41.000-0400",40961,2,Warning,HOST0201,System,772749097
"2017-01-09T01:49:42.000-0400",29,1,Error,HOST0167,System,106938603
"2017-01-09T01:49:42.000-0400",29,1,Error,HOST0167,System,722272640
"2017-01-09T01:49:42.000-0400",40961,2,Warning,HOST0201,System,314500291
"2017-01-09T01:50:37.000-0400",4726,0,Information,"BUSDEV-007",Security,388962732
"2017-01-09T01:50:37.000-0400",7036,4,Information,HOST0167,System,861379693
"2017-01-09T01:50:38.000-0400",528,8,SuccessAudit,"BUSDEV-002",Security,401028549
"2017-01-09T01:50:38.000-0400",26,4,Information,HOST0167,System,458283395
"2017-01-09T01:50:38.000-0400",4673,0,Information,"BUSDEV-007",Security,133455634
"2017-01-09T01:50:39.000-0400",644,8,SuccessAudit,"BUSDEV-004",Security,156226672
"2017-01-09T01:50:39.000-0400",4717,0,Information,"BUSDEV-001",Security,632316897
"2017-01-09T01:50:39.000-0400",40961,2,Warning,HOST0201,System,237903061
"2017-01-09T01:50:39.000-0400",35,4,Information,HOST0201,System,496207247
"2017-01-09T01:50:40.000-0400",537,16,FailureAudit,"BUSDEV-006",Security,684244053
"2017-01-09T01:50:41.000-0400",26,4,Information,HOST0167,System,607320252
"2017-01-09T01:50:41.000-0400",4717,0,Information,"BUSDEV-005",Security,440134153
"2017-01-09T01:50:41.000-0400",17,1,Error,HOST0167,System,890495898
"2017-01-09T01:50:41.000-0400",17,1,Error,HOST0167,System,266692940
"2017-01-09T01:50:42.000-0400",4726,0,Information,"BUSDEV-004",Security,662249237
"2017-01-09T01:50:42.000-0400",35,4,Information,HOST0201,System,489854847
"2017-01-09T01:50:42.000-0400",7036,4,Information,HOST0167,System,145607546
"2017-01-09T01:50:42.000-0400",624,8,SuccessAudit,"BUSDEV-003",Security,90416521
"2017-01-09T01:50:42.000-0400",40961,2,Warning,HOST0201,System,510013367
"2017-01-09T01:50:42.000-0400",17,1,Error,HOST0167,System,354752059
"2017-01-09T01:50:42.000-0400",624,8,SuccessAudit,"BUSDEV-001",Security,191709860
"2017-01-09T01:50:42.000-0400",644,8,SuccessAudit,"BUSDEV-004",Security,894742839
"2017-01-09T01:51:37.000-0400",26,4,Information,HOST0167,System,440697040
"2017-01-09T01:51:37.000-0400",35,4,Information,HOST0201,System,82347860
"2017-01-09T01:51:37.000-0400",4739,0,Information,"BUSDEV-001",Security,699795174
"2017-01-09T01:51:37.000-0400",17,1,Error,HOST0167,System,78097163
"2017-01-09T01:51:38.000-0400",29,1,Error,HOST0167,System,328043525
"2017-01-09T01:51:38.000-0400",644,8,SuccessAudit,"BUSDEV-004",Security,849338664
"2017-01-09T01:51:40.000-0400",540,8,SuccessAudit,"BUSDEV-005",Security,371589762
"2017-01-09T01:51:40.000-0400",29,1,Error,HOST0167,System,31187779
"2017-01-09T01:51:40.000-0400",29,1,Error,HOST0167,System,575115912
"2017-01-09T01:51:40.000-0400",35,4,Information,HOST0201,System,272659452
"2017-01-09T01:51:41.000-0400",17,1,Error,HOST0167,System,732979358
"2017-01-09T01:51:42.000-0400",17,1,Error,HOST0167,System,439053071
"2017-01-09T01:51:42.000-0400",7036,4,Information,HOST0167,System,17746454
"2017-01-09T01:51:42.000-0400",17,1,Error,HOST0167,System,477186420
"2017-01-09T01:51:42.000-0400",4689,0,Information,"BUSDEV-001",Security,617690558
"2017-01-09T01:52:37.000-0400",4717,0,Information,"BUSDEV-004",Security,286427079
"2017-01-09T01:52:37.000-0400",35,4,Information,HOST0201,System,691842505
"2017-01-09T01:52:37.000-0400",40961,2,Warning,HOST0201,System,559943146
"2017-01-09T01:52:37.000-0400",26,4,Information,HOST0167,System,573435065
"2017-01-09T01:52:38.000-0400",4672,0,Information,"BUSDEV-006",Security,645814983
"2017-01-09T01:52:38.000-0400",26,4,Information,HOST0167,System,751109217
"2017-01-09T01:52:38.000-0400",29,1,Error,HOST0167,System,162688903
"2017-01-09T01:52:39.000-0400",17,1,Error,HOST0167,System,347081217
"2017-01-09T01:52:40.000-0400",35,4,Information,HOST0201,System,811427957
"2017-01-09T01:52:41.000-0400",29,1,Error,HOST0167,System,498891837
"2017-01-09T01:52:41.000-0400",4673,0,Information,"BUSDEV-006",Security,7290769
"2017-01-09T01:52:41.000-0400",26,4,Information,HOST0167,System,556179915
"2017-01-09T01:52:41.000-0400",17,1,Error,HOST0167,System,900441098
"2017-01-09T01:52:41.000-0400",4718,0,Information,"BUSDEV-002",Security,260988817
"2017-01-09T01:52:42.000-0400",539,16,FailureAudit,"BUSDEV-003",Security,876445295
"2017-01-09T01:52:42.000-0400",644,8,SuccessAudit,"BUSDEV-003",Security,245101285
"2017-01-09T01:52:42.000-0400",7036,4,Information,HOST0167,System,710980265
"2017-01-09T01:53:37.000-0400",29,1,Error,HOST0167,System,168143964
"2017-01-09T01:53:37.000-0400",539,16,FailureAudit,"BUSDEV-004",Security,18260083
"2017-01-09T01:53:37.000-0400",26,4,Information,HOST0167,System,552342265
"2017-01-09T01:53:38.000-0400",29,1,Error,HOST0167,System,461689377
"2017-01-09T01:53:38.000-0400",4672,0,Information,"BUSDEV-007",Security,359418732
"2017-01-09T01:53:39.000-0400",40961,2,Warning,HOST0201,System,360967646
"2017-01-09T01:53:39.000-0400",35,4,Information,HOST0201,System,424299051
