Dec 12 2016 11:49:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 9:16:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 11:55:4 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rjayaraman, IP = 10.3.10.1, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 11:56:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 13:43:1 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.2.10.45, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 13:49:5 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 14:4:32 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myuan, IP = 10.1.10.238, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 14:15:1 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 14:55:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 16:17:58 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gvoronoff, IP = 10.1.10.163, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 16:35:52 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = hsham, IP = 10.1.10.231, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 17:34:05 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dhale, IP = 10.3.10.241, Session disconnected. Session type = IPsec, Duration = 8h:45m:44s, Bytes xmt: 12932987, Bytes rcv: 2173580, Reason: Connection Lost
Dec 23 2016 16:52:5 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = showser, IP = 10.1.10.147, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 18:36:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbowser, IP = 10.3.10.22, Session disconnected. Session type = IPsec, Duration = 9h:26m:26s, Bytes xmt: 12151030, Bytes rcv: 1574694, Reason: Connection Lost
Dec 23 2016 18:31:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session disconnected. Session type = IPsec, Duration = 9h:15m:22s, Bytes xmt: 23186963, Bytes rcv: 3537887, Reason: Connection Lost
Dec 23 2016 17:48:28 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cganttchart, IP = 10.1.10.31, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 19:40:29 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 10.1.10.201, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 23 2016 21:30:48 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rjayaraman, IP = 10.3.10.1, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:35m:27s, Bytes xmt: 335635, Bytes rcv: 54805, Reason: Connection Lost
Dec 23 2016 20:34:38 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session disconnected. Session type = SSL, Duration = 8h:38m:17s, Bytes xmt: 721803, Bytes rcv: 141673, Reason: Connection Lost
Dec 23 2016 23:18:11 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.2.10.45, Session disconnected. Session type = IPsec, Duration = 9h:34m:50s, Bytes xmt: 19308952, Bytes rcv: 3548824, Reason: Connection Lost
Dec 23 2016 22:28:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session disconnected. Session type = IPsec, Duration = 8h:38m:51s, Bytes xmt: 7701880, Bytes rcv: 1233160, Reason: Connection Lost
Dec 23 2016 22:25:49 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myuan, IP = 10.1.10.238, Session disconnected. Session type = SSL, Duration = 8h:21m:28s, Bytes xmt: 19726573, Bytes rcv: 3770713, Reason: Connection Lost
Dec 23 2016 22:57:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session disconnected. Session type = SSL, Duration = 8h:1m:52s, Bytes xmt: 20037812, Bytes rcv: 12602, Reason: Connection Lost
Dec 23 2016 23:40:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 24 2016 06:43:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session disconnected. Session type = TPsecOverNatT, Duration = 7h:3m:26s, Bytes xmt: 8204732, Bytes rcv: 1241384, Reason: Connection Lost
Dec 24 2016 01:27:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gvoronoff, IP = 10.1.10.163, Session disconnected. Session type = IKE, Duration = 9h:10m:34s, Bytes xmt: 18930087, Bytes rcv: 673848, Reason: Connection Lost
Dec 24 2016 02:00:07 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = hsham, IP = 10.1.10.231, Session disconnected. Session type = IPsec, Duration = 9h:24m:46s, Bytes xmt: 15696825, Bytes rcv: 2732928, Reason: Connection Lost
Dec 24 2016 01:26:34 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = showser, IP = 10.1.10.147, Session disconnected. Session type = IPsec, Duration = 8h:34m:13s, Bytes xmt: 17239379, Bytes rcv: 787095, Reason: Connection Lost
Dec 24 2016 03:10:28 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cganttchart, IP = 10.1.10.31, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:22m:7s, Bytes xmt: 14463498, Bytes rcv: 1851415, Reason: Connection Lost
Dec 24 2016 11:18:56 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session disconnected. Session type = IPsec, Duration = 21h:3m:35s, Bytes xmt: 2951489, Bytes rcv: 255209, Reason: Connection Lost
Dec 26 2016 9:26:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cquinn, IP = 10.3.10.28, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 11:4:31 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.3.10.21, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 11:8:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tzielinski, IP = 10.3.10.51, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 11:9:30 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apreusig, IP = 10.2.10.92, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 11:44:19 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rjayaraman, IP = 10.3.10.1, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 11:45:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = emaxwell, IP = 10.3.10.46, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 13:20:38 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kperna, IP = 10.2.10.9, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 13:31:23 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = edutra, IP = 10.2.10.77, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 13:39:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 13:42:52 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.2.10.45, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 14:0:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apucci, IP = 10.3.10.53, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 14:28:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 14:41:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myavatkar, IP = 10.1.10.140, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 16:33:0 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = swrappe, IP = 10.1.10.188, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 16:49:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 17:4:4 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = spahkthecah, IP = 10.1.10.230, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 17:15:29 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = hsham, IP = 10.1.10.231, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 17:20:5 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fyards, IP = 10.1.10.107, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 18:44:20 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cquinn, IP = 10.3.10.28, Session disconnected. Session type = SSL, Duration = 9h:17m:59s, Bytes xmt: 22484559, Bytes rcv: 1389201, Reason: Connection Lost
Dec 26 2016 17:31:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 26 2016 20:20:48 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.3.10.21, Session disconnected. Session type = IPsec, Duration = 9h:16m:27s, Bytes xmt: 6198477, Bytes rcv: 1190253, Reason: Connection Lost
Dec 26 2016 19:49:18 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tzielinski, IP = 10.3.10.51, Session disconnected. Session type = IPsec, Duration = 8h:40m:57s, Bytes xmt: 21376277, Bytes rcv: 1989246, Reason: Connection Lost
Dec 26 2016 20:18:24 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apreusig, IP = 10.2.10.92, Session disconnected. Session type = IKE, Duration = 9h:9m:3s, Bytes xmt: 12848010, Bytes rcv: 324545, Reason: Connection Lost
Dec 26 2016 19:47:04 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rjayaraman, IP = 10.3.10.1, Session disconnected. Session type = SSL, Duration = 8h:2m:43s, Bytes xmt: 21582093, Bytes rcv: 1326705, Reason: Connection Lost
Dec 26 2016 21:32:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = emaxwell, IP = 10.3.10.46, Session disconnected. Session type = SSL, Duration = 9h:47m:32s, Bytes xmt: 2794718, Bytes rcv: 188027, Reason: Connection Lost
Dec 26 2016 22:17:26 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kperna, IP = 10.2.10.9, Session disconnected. Session type = IPsec, Duration = 8h:57m:5s, Bytes xmt: 20273390, Bytes rcv: 1298145, Reason: Connection Lost
Dec 26 2016 21:42:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = edutra, IP = 10.2.10.77, Session disconnected. Session type = IKE, Duration = 8h:11m:29s, Bytes xmt: 15464263, Bytes rcv: 2291838, Reason: Connection Lost
Dec 26 2016 22:23:39 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:44m:18s, Bytes xmt: 1633575, Bytes rcv: 214338, Reason: Connection Lost
Dec 26 2016 22:59:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.2.10.45, Session disconnected. Session type = IPsec, Duration = 9h:17m:0s, Bytes xmt: 11864529, Bytes rcv: 2093817, Reason: Connection Lost
Dec 27 2016 00:00:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apucci, IP = 10.3.10.53, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:59m:41s, Bytes xmt: 266580, Bytes rcv: 14517, Reason: Connection Lost
Dec 26 2016 23:40:44 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session disconnected. Session type = IPsec, Duration = 9h:12m:23s, Bytes xmt: 15571585, Bytes rcv: 1087016, Reason: Connection Lost
Dec 26 2016 23:24:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myavatkar, IP = 10.1.10.140, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:43m:38s, Bytes xmt: 19873404, Bytes rcv: 1636712, Reason: Connection Lost
Dec 27 2016 01:43:16 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = swrappe, IP = 10.1.10.188, Session disconnected. Session type = IKE, Duration = 9h:9m:55s, Bytes xmt: 16855847, Bytes rcv: 2456246, Reason: Connection Lost
Dec 27 2016 02:21:40 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session disconnected. Session type = SSL, Duration = 9h:32m:19s, Bytes xmt: 5856710, Bytes rcv: 111751, Reason: Connection Lost
Dec 27 2016 01:55:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = spahkthecah, IP = 10.1.10.230, Session disconnected. Session type = SSL, Duration = 8h:51m:20s, Bytes xmt: 19397470, Bytes rcv: 627821, Reason: Connection Lost
Dec 27 2016 01:18:52 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = hsham, IP = 10.1.10.231, Session disconnected. Session type = SSL, Duration = 8h:3m:31s, Bytes xmt: 4067667, Bytes rcv: 685367, Reason: Connection Lost
Dec 27 2016 02:44:52 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fyards, IP = 10.1.10.107, Session disconnected. Session type = IPsec, Duration = 9h:24m:31s, Bytes xmt: 9327726, Bytes rcv: 2661, Reason: Connection Lost
Dec 27 2016 03:00:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session disconnected. Session type = IPsec, Duration = 9h:29m:29s, Bytes xmt: 8058096, Bytes rcv: 80157, Reason: Connection Lost
Dec 27 2016 8:33:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbottazzi, IP = 10.3.10.18, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 9:49:0 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jreistad, IP = 10.3.10.27, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 11:8:14 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bgenin, IP = 10.3.10.9, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 14:13:31 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myuan, IP = 10.1.10.238, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 14:25:5 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = svoronoff, IP = 10.1.10.56, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 14:55:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sle, IP = 10.1.10.72, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 16:14:40 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = djohnson, IP = 10.3.10.180, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 16:15:29 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pleuchs, IP = 10.1.10.156, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 16:20:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gvoronoff, IP = 10.1.10.163, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 27 2016 17:16:37 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbottazzi, IP = 10.3.10.18, Session disconnected. Session type = IKE, Duration = 8h:43m:16s, Bytes xmt: 9840116, Bytes rcv: 1658753, Reason: Connection Lost
